,Marca de la moto,Modelo,Precio de la moto,Tipo de Carné,Tipo de moto,Versión / Año,Web del fabricante,Cilindrada,Potencia Máxima Declarada,Altura asiento,URL imágenes,URL logos
491,Suzuki,GSX S 1000 GT 2022,15.275 €,A,Deportiva,2022,https://moto.suzuki.es/,999 cc,152 cv,810 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-s1000-gt-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
492,Suzuki,V Strom 650 XT 2022,9.695 €,A/A2,Trail,2022,https://moto.suzuki.es/,645 cc,70 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-dl650-xt-vstrom-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
493,Suzuki,V Strom 650 2022,9.195 €,A/A2,Trail,2022,https://moto.suzuki.es/,645 cc,70 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-dl650-vstrom-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
494,Suzuki,Burgman 400 2021,8.395 €,A2,Scooter,2021,https://moto.suzuki.es/,400 cc,29 cv,755 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-burgman-400-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
495,Suzuki,GSX S 1000 2021,13.029 €,A,Naked,2021,https://moto.suzuki.es/,999 cc,145 cv,810 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-s-1000-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
496,Suzuki,SV 650 2021,6.595 €,A/A2,Naked,2021,https://moto.suzuki.es/,645 cc,76 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-sv-650-2021_3.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
497,Suzuki,GSX1300 RR Hayabusa 2021,21.995 €,A,Deportiva,2021,https://moto.suzuki.es/,1.340 cc,190 cv,800 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-1300-rr-hayabusa-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
498,Suzuki,GSX R 1000 R 100 Aniversario,22.995 €,A,Deportiva,2021,https://moto.suzuki.es/,999 cc,199 cv,810 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki.gsx-r1000-r-100-aniversario.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
499,Suzuki,V Strom 1050 A2 2021,13.395 €,A2,Trail,2021,https://moto.suzuki.es/,1.037 cc,47 cv,855 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-vstrom-1150-a2-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
500,Suzuki,V Strom 1050 XT A2 2021,14.995 €,A,Trail,2021,https://moto.suzuki.es/,1.037 cc,47 cv,850 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-vstrom-1150-xt-a2-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
501,Suzuki,V Strom 1050 2021,13.395 €,A,Trail,2021,https://moto.suzuki.es/,1.037 cc,100 cv,855 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-vstrom-1150-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
502,Suzuki,V Strom 1050 XT 2021,14.995 €,A,Trail,2021,https://moto.suzuki.es/,1.037 cc,100 cv,850 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-vstrom-1150-xt-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
503,Suzuki,V Strom 650 XT 2021,9.695 €,A/A2,Trail,2021,https://moto.suzuki.es/,645 cc,70 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-dl650-vstrom-xt-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
504,Suzuki,V Strom 650 2021,9.195 €,A/A2,Trail,2021,https://moto.suzuki.es/,645 cc,70 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-dl650-vstrom-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
505,Suzuki,GSX S 750 2020,8.999 €,A / A2,Naked,2020,https://moto.suzuki.es/,749 cc,118 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-s-750-yoshimura.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
506,Suzuki,V Strom 1050 XT 2020,14.629 €,A/A2,Trail,2020,https://moto.suzuki.es/,1.037 cc,100 cv,850 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-dl1050-vstrom-xt-2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
507,Suzuki,V Strom 1050 2020,13.029 €,A/A2,Trail,2020,https://moto.suzuki.es/,1.037 cc,100 cv,855 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-dl1050-vstrom-2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
508,Suzuki,Katana 2019,15.199 €,A,Naked,2019,https://moto.suzuki.es/,999 cc,147 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-katana-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
509,Suzuki,Burgman 650 2017,11.199 €,A,Scooter,2017,https://moto.suzuki.es/,638 cc,55 cv,755 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-burgman-650-2017.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
510,Suzuki,SV 650 X 2018,6.699 €,A/A2,Naked,2018,https://moto.suzuki.es/,645 cc,71 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-sv650xa-2018.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
511,Suzuki,V Strom 1000 2017,12.499 €,A,Trail,2017,https://moto.suzuki.es/,1.037 cc,100 cv,850 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-v-strom-1000-3.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
512,Suzuki,V Strom 650 2017,7.399 €,A/ A2,Trail,2017,https://moto.suzuki.es/,645 cc,68 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-v-strom-650-2017.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
513,Suzuki,GSX-R 1000 2017,16.499 €,A,Deportiva,2017,https://moto.suzuki.es/,999 cc,199 cv,810 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsxr-1000-2017-1.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
514,Suzuki,GSX-S 750 2017,7.199 €,A/ A2,Naked,2017,https://moto.suzuki.es/,749 cc,118 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-s750-2.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
515,Suzuki,GSX S 125 2017,4.199 €,A1,Naked,2017,https://moto.suzuki.es/,124 cc,11 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-s-125-2.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
516,Suzuki,GSX-R 125 2017,4.599 €,A1,Deportiva,2017,https://moto.suzuki.es/,124 cc,11 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-gsx-r-125-2017.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
517,Suzuki,V Strom 650 XT,8.999 €,A,Trail,2016,https://moto.suzuki.es/,645 cc,67 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/timthumb_int_14d2086b67b8a4821436c59775148b6d.timthumb.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
518,Suzuki,Hayabusa 1300,15.899 €,A,Deportiva,2016,https://moto.suzuki.es/,1.340 cc,197 cv,805 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_hayabusa_1300_2016.png,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
519,Suzuki,V Strom 650,8.599 €,A2,Trail,2016,https://moto.suzuki.es/,645 cc,67 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki-vstrom-650-abs-2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
520,Suzuki,Van Van 125,3.699 €,A1,Trail,2013,https://moto.suzuki.es/,125 cc,12 cv,770 mm,https://motos-b60.kxcdn.com/sites/default/files/timthumb_int_594f086be3ed27ca8031ab48c7154c38.timthumb.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
521,Suzuki,SV 650 2016,6.699 €,A/A2,Naked,2016,https://moto.suzuki.es/,645 cc,71 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_sv_650_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
522,Suzuki,V Strom 1000,12.499 €,A,Trail,2016,https://moto.suzuki.es/,1.037 cc,100 cv,850 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_v_strom_1000_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
523,Suzuki,GSR 750 Z,8.599 €,A,Naked,2016,https://moto.suzuki.es/,749 cc,106 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_gsr_750_z_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
524,Suzuki,Inazuma,3.899 €,A2,Naked,2016,https://moto.suzuki.es/,248 cc,24 cv,780 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_inazuma_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
525,Suzuki,Bandit 1250 S,9.499 €,A,Deportiva,2016,https://moto.suzuki.es/,1.255 cc,98 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_bandit_1250_s_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
526,Suzuki,GSX 1250 FA,9.999 €,A,Touring,2016,https://moto.suzuki.es/,1.255 cc,98 cv,805 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_gsx_1250_fa_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
527,Suzuki,Burgman 400,7.199 €,A2,Scooter,2016,https://moto.suzuki.es/,400 cc,34 cv,710 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_burgman_400_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
528,Suzuki,Burgman 650 Executive,10.999 €,A,Scooter,2016,https://moto.suzuki.es/,638 cc,55 cv,750 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_burgman_650_executive_2016.png,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
529,Suzuki,Gladius 650,6.799 €,A/A2,Naked,2016,https://moto.suzuki.es/,645 cc,66 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/suzuki_gladius_650_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/suzuki.jpg
530,KTM,1290 Super Adventure R 2023,21.389 €,A,Trail,2023,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-adventure-r_2023.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
531,KTM,1290 Super Adventure S 2023,21.369 €,A,Trail,2023,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-adventure_2023.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
532,KTM,890 Adventure 2023,15.269 €,A,Trail,2023,https://www.ktm.com/es-es.html,889 cc,103 cv,880 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-adventure-r_2023.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
533,KTM,790 Adventure 2023,11.323 €,A/A2,Naked,2023,https://www.ktm.com/es-es.html,799 cc,93 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-790-adventure_2023.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
534,KTM,890 Adventure 2023,14.259 €,A,Trail,2023,https://www.ktm.com/es-es.html,889 cc,103 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-adventure_2023.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
535,KTM,790 Duke 2022,8.999 €,A/A2,Naked,2022,https://www.ktm.com/es-es.html,799 cc,93 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-790-duke-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
536,KTM,890 Duke R 2022,13.049 €,A,Naked,2022,https://www.ktm.com/es-es.html,890 cc,121 cv,834 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-duke-r-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
537,KTM,1290 Super Duke GT 2022,20.399 €,A,Touring,2022,https://www.ktm.com/es-es.html,1.301 cc,172 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-duke-gt-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
538,KTM,390 Adventure 2022,6.199 €,A2,Trail,2022,https://www.ktm.com/es-es.html,373 cc,44 cv,855 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-390-adventure-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
539,KTM,1290 Super Duke RR 2021,26.249 €,A,Naked,2021,https://www.ktm.com/es-es.html,1.301 cc,177 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-duke-rr_2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
540,KTM,1290 Super Adventure S 2021,19.199 €,A,Trail,2021,https://www.ktm.com/es-es.html,1.301 cc,160 cv,849 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-adventure-s_2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
541,KTM,1290 Super Adventure R 2021,19.799 €,A,Trail,2021,https://www.ktm.com/es-es.html,1.301 cc,160 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-adventure-r_2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
542,KTM,890 Duke 2021,10.499 €,A,Naked,2021,https://www.ktm.com/es-es.html,889 cc,115 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-duke-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
543,KTM,390 Duke 2021,5.749 €,A2,Naked,2021,https://www.ktm.com/es-es.html,373 cc,43 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-390-duke-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
544,KTM,Duke 125 2021,4.849 €,A1,Naked,2021,https://www.ktm.com/es-es.html,125 cc,15 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-125-duke-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
545,KTM,890 Adventure R Rally 2021,21.499 €,A,Trail,2021,https://www.ktm.com/es-es.html,889 cc,105 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-adventure-r-rallye-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
546,KTM,890 Adventure R 2021,13.999 €,A,Trail,2021,https://www.ktm.com/es-es.html,889 cc,105 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-adventure-r-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
547,KTM,890 Adventure 2021,13.099 €,A,Trail,2021,https://www.ktm.com/es-es.html,889 cc,105 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-adventure-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
548,KTM,890 Duke R 2020,14.899 €,A,Naked,2020,https://www.ktm.com/es-es.html,890 cc,121 cv,834 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-890-duke-r-2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
549,KTM,1290 Super Duke R 2020,19.900 €,A,Naked,2020,https://www.ktm.com/es-es.html,1.301 cc,180 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-duke-r-2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
550,KTM,390 Adventure 2020,6.199 €,A2,Trail,2020,https://www.ktm.com/es-es.html,373 cc,44 cv,855 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-390-adventure-2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
551,KTM,690 Enduro R 2019,9.999 €,A2,Offroad,2019,https://www.ktm.com/es-es.html,690 cc,74 cv,910 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-690-enduro-r_2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
552,KTM,690 SMC R 2019,9.999 €,A2,Deportiva,2019,https://www.ktm.com/es-es.html,690 cc,75 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-690-smc-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
553,KTM,1090 Adventure R 2019,14.999 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.050 cc,125 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1090-adventure-r-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
554,KTM,1090 Adventure 2019,12.999 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.050 cc,125 cv,850 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1090-adventure.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
555,KTM,1290 Super Adventure R 2019,18.199 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.301 cc,160 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-adventure-r.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
556,KTM,1290 Super Adventure S 2019,17.999 €,A,Trail,2019,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-adventure-s.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
557,KTM,790 Adventure R 2019,13.299 €,A/A2,Naked,2019,https://www.ktm.com/es-es.html,799 cc,95 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-790-adventure-r-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
558,KTM,790 Adventure 2019,12.399 €,A/A2,Naked,2019,https://www.ktm.com/es-es.html,799 cc,95 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-790-adventure-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
559,KTM,1290 Super Duke GT 2019,18.999 €,A,Naked,2016,https://www.ktm.com/es-es.html,1.301 cc,175 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-superduke-gt-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
560,KTM,1290 Super Duke R 2019,17.999 €,A,Naked,2016,https://www.ktm.com/es-es.html,1.301 cc,177 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-duke-r-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
561,KTM,790 Duke 2018,9.689 €,A/A2,Naked,2018,https://www.ktm.com/es-es.html,799 cc,105 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-790-duke-2018-5.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
562,KTM,1290 Super Duke R 2017,17.100 €,A,Naked,2017,https://www.ktm.com/es-es.html,1.301 cc,177 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-super-duke-r-2017_1.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
563,KTM,390 Duke 2017,5.399 €,A2,Naked,2017,https://www.ktm.com/es-es.html,373 cc,44 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm_390_duke_3_0.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
564,KTM,Duke 125 2017,4.499 €,A1,Naked,2017,https://www.ktm.com/es-es.html,124 cc,15 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-duke-125-2017-2.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
565,KTM,1290 Super Adventure S 2017,17.190 €,A,Trail,2017,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-s-2017-2.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
566,KTM,1290 Super Adventure R 2017,17.499 €,A,Trail,2017,https://www.ktm.com/es-es.html,1.301 cc,160 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-r-2017-2.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
567,KTM,1090 Adventure R 2017,15.100 €,A,Trail,2017,https://www.ktm.com/es-es.html,1.050 cc,125 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1090-adventure-r.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
568,KTM,Super Duke R Special Edition,18.586 €,A,Naked,2016,https://www.ktm.com/es-es.html,1.301 cc,108 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-superduke-special-edition.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
569,KTM,690 SMC R,8.699 €,A2,Offroad,2015,https://www.ktm.com/es-es.html,690 cc,67 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-690-smc.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
570,KTM,390 Duke,4.950 €,A2,Naked,2013,https://www.ktm.com/es-es.html,375 cc,43 cv,800 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-390-duke.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
571,KTM,690 Duke,7.990 €,A2,Naked,2016,https://www.ktm.com/es-es.html,690 cc,73 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/KTM-690-duke.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
572,KTM,1190 Adventure,15.599 €,A,Trail,2013,https://www.ktm.com/es-es.html,1.195 cc,150 cv,860 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1190-adventure.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
573,KTM,690 Duke R,9.750 €,A,Naked,2016,https://www.ktm.com/es-es.html,690 cc,70 cv,865 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-690-duke-r.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
574,KTM,1190 Adventure R,16.599 €,A,Trail,2013,https://www.ktm.com/es-es.html,1.195 cc,150 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/KTM-1190-adveture-r-b.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
575,KTM,RC 125,4.399 €,A1,Deportiva,2015,https://www.ktm.com/es-es.html,125 cc,15 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/timthumb_int_e137e728d58db641635454dd5fecceb5.timthumb.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
576,KTM,RC 390,5.398 €,A2,Deportiva,2015,https://www.ktm.com/es-es.html,373 cc,44 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-rc-390-2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
577,KTM,1290 Super Adventure,17.953 €,A,Trail,2015,https://www.ktm.com/es-es.html,1.301 cc,160 cv,860 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-super-adventure.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
578,KTM,1290 Super Duke GT,18.586 €,A,Touring,2016,https://www.ktm.com/es-es.html,1.295 cc,173 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/duke_gt.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
579,KTM,1290 Super Duke R,16.318 €,A,Naked,2014,https://www.ktm.com/es-es.html,1.295 cc,180 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/ktm-1290-superduke-r.jpg,https://motos-b60.kxcdn.com/sites/default/files/ktm.png
